PVM,Neste,Kemira,Metsa,Outokumpu,StoraEnso,UPM,Cargotec,Huhtamaki,Kone,Sanoma,Elisa,Nokia
27/12/2019,31.201,13.451,6.165,2.78,13.587,31.174,31.093,41.818,59.048,9.536,49.552,3.277
23/12/2019,31.175,13.403,6.203,2.766,13.496,31.217,31.283,41.783,59.043,9.704,49.297,3.28
20/12/2019,30.337,13.415,6.258,2.767,13.513,31.091,30.773,41.506,58.964,9.926,49.271,3.271
19/12/2019,29.937,13.245,6.298,2.82,13.617,30.69,30.373,40.775,58.234,10.052,49.16,3.264
18/12/2019,29.601,13.262,6.287,2.749,13.723,30.844,30.481,40.77,57.823,9.29,48.789,3.275
17/12/2019,28.892,13.369,6.26,2.843,13.688,30.907,31.416,40.9,58.116,9.192,48.688,3.285
16/12/2019,28.155,13.462,6.217,2.884,13.489,30.892,31.537,40.541,57.65,9.133,48.361,3.246
13/12/2019,28.275,13.52,6.323,2.841,13.403,31.047,31.162,40.566,57.156,9.119,47.753,3.261
12/12/2019,28.074,13.452,6.281,2.736,13.377,30.535,30.135,41.384,56.48,9.193,47.797,3.203
11/12/2019,28.253,13.517,6.193,2.769,13.398,30.408,30.619,40.872,56.953,9.506,48.157,3.138
10/12/2019,28.233,14.283,6.324,2.739,13.375,30.35,30.341,40.28,56.969,9.762,48.755,3.122
09/12/2019,28.523,14.395,6.271,2.716,13.407,30.325,30.254,40.804,57.135,9.493,48.884,3.107
05/12/2019,29.518,14.033,6.204,2.624,13.476,30.244,29.731,40.677,56.895,9.398,48.182,3.141
04/12/2019,29.827,13.903,6.182,2.63,13.497,30.276,29.532,40.813,56.883,9.438,48.237,3.177
03/12/2019,29.844,13.856,6.176,2.577,13.514,30.032,29.565,40.627,56.339,9.489,48.019,3.17
02/12/2019,30.366,14.102,6.185,2.624,13.593,30.402,30.519,40.903,56.264,9.436,47.643,3.183
29/11/2019,30.622,14.233,6.198,2.624,13.347,30.346,30.138,40.006,56.841,9.276,48.543,3.2
28/11/2019,30.593,14.334,6.208,2.629,13.493,30.453,30.064,40.252,56.949,9.23,48.999,3.168
27/11/2019,30.548,14.357,6.268,2.731,13.643,30.47,30.711,40.368,57.246,9.248,49.175,3.144
26/11/2019,30.804,14.439,6.29,2.715,13.542,30.493,30.701,40.444,57.014,9.211,49.227,3.143
25/11/2019,30.873,14.477,6.293,2.742,13.451,30.526,30.742,40.608,56.475,9.291,48.516,3.18
22/11/2019,31.079,14.604,6.442,2.744,13.353,30.378,30.347,40.512,55.629,9.352,48.401,3.103
21/11/2019,30.971,14.527,6.393,2.665,13.581,30.363,30.325,40.627,55.946,9.4,49.408,3.059
20/11/2019,31.003,14.47,6.436,2.711,13.559,30.517,30.544,40.885,56.819,9.503,49.398,3.072
19/11/2019,31.579,14.66,6.451,2.729,13.792,30.614,30.923,41.034,56.83,9.542,49.006,3.114
18/11/2019,31.465,14.778,6.51,2.718,13.816,30.757,31.152,41.203,57,9.59,49.284,3.131
15/11/2019,30.997,14.812,6.465,2.745,13.578,30.891,31.701,40.993,57.401,9.424,48.761,3.104
14/11/2019,30.997,14.809,6.413,2.748,13.594,30.606,31.187,40.762,57.044,9.381,48.716,3.076
13/11/2019,31.265,14.811,6.618,2.775,13.492,30.93,31.749,40.733,57.123,9.416,49.232,3.179
12/11/2019,31.559,14.727,6.65,2.847,13.513,31.131,32.611,40.58,56.944,9.529,48.981,3.204
11/11/2019,31.565,14.846,6.61,2.855,13.45,30.897,32.496,40.708,56.717,9.624,48.636,3.208
08/11/2019,31.783,14.864,6.623,2.856,13.32,30.77,32.502,40.901,56.882,9.663,48.705,3.247
07/11/2019,32.074,14.828,6.492,2.85,13.399,30.795,32.461,41.38,57.624,9.481,48.343,3.256
06/11/2019,32.568,14.802,6.335,2.802,13.105,30.328,31.854,41.419,57.855,9.346,48.665,3.277
05/11/2019,32.924,14.747,6.363,2.842,13.379,30.526,32.139,41.424,58.039,9.491,48.749,3.226
04/11/2019,32.861,14.601,6.485,2.746,13.24,30.316,31.891,41.812,57.796,9.425,48.394,3.267
01/11/2019,32.525,14.508,6.288,2.618,13.112,29.693,31.394,42.058,57.362,9.349,48.664,3.297
31/10/2019,32.408,14.566,6.207,2.525,12.975,29.235,31.249,41.608,57.089,9.444,48.907,3.303
30/10/2019,32.862,14.683,6.307,2.56,12.952,29.867,31.437,41.771,57.387,9.435,48.605,3.249
29/10/2019,32.506,14.564,6.19,2.626,12.631,29.276,31.631,41.667,57.095,9.318,48.051,3.214
28/10/2019,32.639,14.451,6.382,2.667,13.288,30.107,30.804,41.616,56.548,9.774,48.644,3.328
25/10/2019,32.466,14.463,6.423,2.688,13.032,29.687,29.464,41.641,56.002,10.064,48.71,3.48
24/10/2019,32.186,14.584,6.481,2.698,12.91,29.491,28.829,40.577,54.821,10.303,48.959,3.662
23/10/2019,31.536,13.88,6.519,2.716,12.858,28.299,28.599,39.362,54.146,10.295,49.259,4.722
22/10/2019,29.631,13.771,6.461,2.722,13.028,28.264,29.39,37.682,53.264,10.177,49.291,4.714
21/10/2019,29.061,13.701,6.392,2.709,12.89,28.575,30.03,37.67,53.02,10.03,48.505,4.708
18/10/2019,29.032,13.752,6.413,2.638,12.708,28.256,29.534,37.526,52.596,9.911,48.84,4.728
17/10/2019,29.066,13.689,6.376,2.663,12.854,28.199,29.799,37.222,52.716,9.785,48.723,4.754
16/10/2019,28.406,13.493,6.541,2.646,12.804,27.929,29.544,37.377,53.134,9.52,46.417,4.611
15/10/2019,28.704,13.379,6.53,2.595,13.013,27.891,29.041,37.265,53.333,9.656,47.025,4.564
14/10/2019,28.591,13.363,6.547,2.548,12.949,27.779,28.685,37.155,52.408,9.712,47.278,4.558
11/10/2019,29.352,13.461,6.605,2.584,13.035,27.837,28.418,37.375,52.504,9.755,47.555,4.614
10/10/2019,28.913,13.312,6.505,2.364,12.968,27.378,27.605,36.967,51.964,9.742,47.29,4.502
09/10/2019,28.877,13.315,6.46,2.272,13.064,26.961,27.49,37.154,52.186,9.859,47.495,4.484
08/10/2019,28.879,13.421,6.548,2.28,13.105,26.688,26.949,37.009,51.84,10.007,47.77,4.51
07/10/2019,29.257,13.38,6.183,2.235,13.057,26.743,27.491,37.071,51.955,10.032,47.76,4.456
04/10/2019,28.633,13.178,6.253,2.259,12.715,26.276,27.347,36.809,51.855,10.052,47.25,4.416
03/10/2019,28.243,13.186,6.317,2.31,12.375,26.325,27.181,35.404,51.381,10.039,46.649,4.383
02/10/2019,28.744,13.311,6.279,2.365,12.265,26.74,28.132,35.608,51.236,10.087,46.633,4.418
01/10/2019,29.758,13.553,6.292,2.42,12.792,27.299,29.37,36.594,52.045,10.218,47.129,4.523
30/09/2019,30.253,13.46,6.539,2.427,12.772,27.084,29.554,36.517,52.284,10.2,47.318,4.638
27/09/2019,29.912,13.475,6.439,2.477,12.913,26.699,29.895,36.493,52.397,10.188,47.255,4.593
26/09/2019,29.396,13.491,6.245,2.467,12.771,25.898,29.219,36.525,51.689,10.097,46.846,4.551
25/09/2019,29.25,12.85,6.132,2.507,12.824,25.671,28.721,35.972,51.182,10.038,46.836,4.558
24/09/2019,29.618,12.903,6.498,2.576,13.059,25.766,29.283,36.098,51.2,10.067,46.814,4.651
23/09/2019,29.774,12.963,6.414,2.752,13.039,25.699,29.367,36.045,51.21,9.988,46.66,4.699
20/09/2019,29.533,13.131,6.485,2.827,13.283,26.145,30.066,36.825,51.561,10.2,46.91,4.756
19/09/2019,29.268,13.18,6.49,2.871,12.901,26.497,30.25,37.063,52.162,10.047,46.356,4.678
18/09/2019,28.92,13.206,6.54,2.982,13.015,26.384,29.865,36.824,52.078,10.121,46.096,4.634
17/09/2019,28.729,13.163,6.443,3.012,12.93,26.502,30.161,36.808,51.904,10.006,46.05,4.598
16/09/2019,28.13,13.454,6.527,3.067,13.083,27.093,30.75,37.467,52.012,9.827,45.901,4.628
13/09/2019,28.211,13.526,6.493,3.069,13.26,26.807,30.944,37.352,52.599,9.593,45.526,4.692
12/09/2019,28.722,13.327,6.501,2.984,12.92,26.257,30.447,36.186,53.008,9.346,45.841,4.67
11/09/2019,28.355,13.136,6.461,2.972,12.782,26.268,29.437,35.148,52.409,9.516,44.482,4.608
10/09/2019,28.171,13.096,6.473,2.932,12.731,25.974,29.453,34.482,53.373,9.495,44.959,4.544
09/09/2019,28.425,13.213,6.382,2.918,12.653,25.315,29.017,35.322,54.659,9.537,46.057,4.542
06/09/2019,28.685,13.171,6.488,2.895,12.58,25.138,28.051,35.403,55.237,9.419,46.137,4.527
05/09/2019,28.928,13.109,6.325,2.875,12.698,24.887,27.77,35.328,54.364,9.176,45.779,4.502
04/09/2019,29.113,12.986,6.125,2.774,12.667,24.638,26.601,34.933,53.855,9.122,46.12,4.448
03/09/2019,28.715,12.741,6.122,2.698,12.423,24.12,25.514,34.67,53.231,9.125,45.929,4.451
02/09/2019,28.978,12.769,6.155,2.7,12.342,24.277,25.563,35.101,53.068,9.191,45.979,4.493
30/08/2019,28.698,12.729,6.109,2.63,12.256,24.414,25.766,34.934,52.59,9.31,45.66,4.5
29/08/2019,28.722,12.531,6.098,2.574,12.207,23.913,25.337,34.117,51.752,9.271,45.647,4.443
28/08/2019,28.35,12.243,6.247,2.514,12.192,23.023,24.78,33.913,50.744,9.072,45.099,4.42
27/08/2019,28.855,12.38,6.289,2.601,12.251,23.275,25.13,34.341,51.061,8.927,45.266,4.481
26/08/2019,28.383,12.438,6.447,2.612,12.311,23.173,25.192,34.276,51.048,8.873,44.935,4.5
23/08/2019,28.652,12.597,6.594,2.667,12.359,23.413,25.726,34.925,51.908,9.019,44.764,4.555
22/08/2019,29.258,12.626,6.725,2.681,12.515,23.57,25.829,34.877,51.95,9.031,44.818,4.597
21/08/2019,29.72,12.618,6.865,2.636,12.378,23.652,25.657,35.06,52.242,9.026,45.348,4.66
20/08/2019,29.803,12.463,6.616,2.611,12.36,23.438,25.212,34.818,51.7,8.876,45.494,4.664
19/08/2019,30.326,12.415,6.414,2.624,12.221,23.594,25.665,34.928,51.887,8.721,45.369,4.704
16/08/2019,29.867,12.211,6.339,2.544,12.084,23.141,25.259,34.551,50.853,8.453,44.773,4.632
15/08/2019,29.782,12.003,6.436,2.499,12.031,22.678,24.773,33.845,50.28,8.372,43.89,4.555
14/08/2019,30.166,12.356,6.347,2.554,12.351,23.038,24.842,34.292,50.889,8.526,43.639,4.647
13/08/2019,30.61,12.447,6.181,2.648,12.483,23.326,24.711,34.736,51.868,8.581,43.346,4.731
12/08/2019,30.534,12.596,6.163,2.571,12.626,23.269,25.275,34.581,51.983,8.67,43.313,4.763
09/08/2019,30.757,12.873,6.378,2.606,12.606,23.55,25.876,34.863,52.048,8.78,43.525,4.795
08/08/2019,30.286,12.758,6.37,2.618,12.59,23.522,25.953,34.786,51.425,8.859,43.414,4.797
07/08/2019,29.747,12.645,6.062,2.491,12.488,22.941,25.638,34.168,51.157,8.878,43.379,4.712
06/08/2019,30.202,12.853,6.36,2.468,12.669,23.274,26.046,34.558,51.348,8.903,43.643,4.754
05/08/2019,30.016,12.917,6.242,2.425,12.687,23.428,25.939,34.242,51.195,8.83,42.952,4.74
02/08/2019,30.295,13.245,6.562,2.436,12.579,23.748,26.681,34.338,51.889,8.948,42.724,4.816
01/08/2019,29.925,13.415,6.798,2.516,13.038,24.548,27.532,34.347,52.018,9.021,42.713,4.916
31/07/2019,29.813,13.285,6.947,2.62,13.071,24.507,27.097,34.533,51.504,8.877,42.385,4.888
30/07/2019,28.971,13.099,6.858,2.619,13.029,24.629,27.311,35.27,51.856,8.803,42.233,4.936
29/07/2019,29.036,13.147,7.032,2.692,13.113,24.99,28.087,35.733,52.179,8.896,42.451,5.044
26/07/2019,29.437,13.063,7.122,2.743,12.926,25.103,28.203,35.677,52.239,9.026,41.655,5.075
25/07/2019,30.05,13.113,7.093,2.83,13.146,25.347,28.673,35.88,52.167,8.92,41.463,4.967
24/07/2019,31.287,13.13,7.059,2.863,13.119,25.065,28.536,35.67,51.589,8.796,41.375,4.638
23/07/2019,30.647,13.053,7.016,2.897,13.177,24.27,28.902,35.393,51.734,8.73,41.354,4.609
22/07/2019,30.566,13.173,7.034,2.832,12.709,22.261,28.676,35.358,51.416,8.648,41.41,4.576
19/07/2019,30.454,13.132,7.145,2.763,12.518,21.682,28.754,36.18,51.964,8.627,41.637,4.572
18/07/2019,29.609,12.172,7.03,2.684,12.702,21.872,29.574,36.361,51.25,8.626,41.48,4.564
17/07/2019,30.492,12.51,7.392,2.696,13.117,22.449,32.135,37.214,51.293,8.74,41.187,4.527
16/07/2019,30.72,12.467,7.368,2.796,13.106,22.769,32.873,37.284,50.805,8.776,40.902,4.565
15/07/2019,30.652,12.378,7.383,2.706,13.37,22.717,33.133,37.25,50.539,8.819,41.194,4.497
12/07/2019,30.441,12.302,7.318,2.677,13.384,22.652,32.397,36.662,50.192,8.856,41.499,4.491
11/07/2019,30.19,12.158,7.244,2.708,13.337,22.38,32.064,36.14,50.385,8.855,42.678,4.476
10/07/2019,29.85,12.436,7.04,2.804,13.549,22.451,32.719,36.015,51.074,8.899,43.013,4.455
09/07/2019,29.392,12.481,7.472,2.813,13.945,22.75,33.531,35.901,51.082,8.914,43.2,4.428
08/07/2019,29.702,12.761,7.498,2.904,13.917,23.431,34.582,35.984,51.402,8.976,43.282,4.46
05/07/2019,29.688,12.793,7.529,2.916,13.444,23.335,33.923,36.011,51.569,8.882,43.435,4.483
04/07/2019,30.482,12.886,7.489,2.98,13.894,23.414,34.187,36.551,52.47,8.846,43.572,4.503
03/07/2019,30.187,12.9,7.306,2.966,13.809,23.541,33.883,36.599,52.409,8.719,43.112,4.493
02/07/2019,29.996,12.891,7.083,2.988,13.782,23.532,33.875,36.122,51.849,8.675,42.805,4.443
01/07/2019,30.29,12.963,7.007,3.069,13.865,24.02,34.087,36.193,52.135,8.619,42.715,4.401
28/06/2019,29.879,12.879,6.86,2.991,13.298,23.204,33.307,35.99,51.857,8.439,42.829,4.373
27/06/2019,30.11,12.901,6.842,2.944,13.161,23.04,33.167,35.871,52.052,8.327,42.702,4.365
26/06/2019,29.852,12.959,6.634,2.936,12.765,23.126,33.277,36.07,51.86,8.341,42.994,4.395
25/06/2019,29.22,12.885,6.688,2.833,12.409,23.007,33.287,36.016,51.597,8.309,42.797,4.361
24/06/2019,28.829,12.797,6.58,2.902,12.437,22.698,33.13,35.855,51.368,8.343,42.777,4.444
20/06/2019,29.399,12.952,6.582,2.981,12.45,23.23,33.52,36.211,51.425,8.444,42.53,4.536
19/06/2019,29.294,12.944,6.459,2.93,12.596,23.712,33.12,35.388,50.995,8.412,42.509,4.466
18/06/2019,29.48,12.738,6.547,2.874,12.37,23.307,32.015,35.003,51.03,8.338,42.712,4.449
17/06/2019,29.909,12.613,6.794,2.747,12.499,23.053,31.662,34.245,50.371,8.151,42.143,4.402
14/06/2019,30.903,12.695,6.736,2.829,12.452,23.225,31.77,34.375,50.145,8.181,42.104,4.394
13/06/2019,31.127,12.82,6.683,2.915,12.369,23.503,32.221,34.195,50.59,8.277,41.916,4.466
12/06/2019,30.796,12.566,6.318,2.927,12.353,22.837,31.65,34.217,50.288,8.206,41.991,4.486
11/06/2019,31.205,12.621,6.339,2.814,12.351,23.081,31.479,34.899,50.373,8.137,41.556,4.501
10/06/2019,30.721,12.389,6.296,2.731,12.313,22.498,30.27,34.583,49.667,8.074,41.448,4.402
07/06/2019,30.038,12.398,6.136,2.655,12.197,22.448,30.285,34.351,49.253,8.035,41.498,4.439
06/06/2019,29.597,12.343,6.07,2.641,12.585,22.306,30.016,34.016,49.301,8.021,40.759,4.437
05/06/2019,29.829,12.289,6.077,2.656,12.129,22.676,30.216,33.453,49.408,8.03,40.174,4.447
04/06/2019,29.779,12.235,6.023,2.648,12.315,22.735,29.64,33.555,49.026,8.055,39.865,4.447
03/06/2019,29.977,12.122,5.833,2.567,12.45,22.317,29.001,33.696,48.85,8,40.003,4.421
31/05/2019,30.067,12.208,6.019,2.609,12.236,22.246,29.402,33.745,48.855,8.117,39.926,4.479
29/05/2019,30.497,12.248,5.995,2.597,12.585,22.244,29.916,33.685,49.69,8.166,39.773,4.419
28/05/2019,31.207,12.412,5.62,2.691,12.847,22.63,30.464,34.096,50.417,8.312,40.125,4.521
27/05/2019,31.174,12.405,6.882,2.731,13.016,22.972,31.09,34.504,50.843,8.263,40.329,4.55
24/05/2019,31.07,12.384,6.96,2.704,13.222,22.987,30.551,33.99,51.213,8.393,39.89,4.489
23/05/2019,31.435,12.277,6.812,2.635,12.991,22.907,30.684,33.821,51.298,8.325,39.561,4.438
22/05/2019,32.222,12.519,6.859,2.761,13.05,23.524,31.974,34.708,51.883,8.369,39.934,4.569
21/05/2019,32.415,12.385,6.997,2.787,12.783,23.44,31.934,34.305,51.793,8.368,39.977,4.586
20/05/2019,31.955,12.172,7.147,2.754,13.138,23.257,31.328,33.799,51.447,8.457,39.927,4.53
17/05/2019,31.496,12.432,7.484,2.783,12.959,23.609,32.082,34.472,51.255,8.48,39.538,4.42
16/05/2019,30.407,12.33,7.362,2.789,13.014,23.686,31.944,33.973,50.841,8.434,39.201,4.366
15/05/2019,29.524,12.336,7.295,2.756,12.714,23.434,31.709,33.644,48.717,8.505,38.748,4.214
14/05/2019,29.063,12.168,7.18,2.782,12.773,23.591,32.126,33.499,49.075,8.594,38.585,4.277
13/05/2019,28.33,12.274,7.252,2.739,13.012,23.679,32.348,33.171,48.93,8.478,38.127,4.272
10/05/2019,28.707,12.494,7.284,2.844,13.123,24.308,33.885,34.173,49.385,8.483,38.443,4.351
09/05/2019,28.193,12.29,7.203,2.841,13.11,23.868,33.721,33.847,48.079,8.301,38.027,4.381
08/05/2019,28.363,12.241,7.295,3.035,13.285,24.306,34.425,34.609,48.648,8.32,38.122,4.454
07/05/2019,28.853,12.296,7.482,3.049,13.446,24.441,35.037,34.675,48.657,8.497,38.088,4.491
06/05/2019,28.908,12.332,7.483,3.178,13.689,24.874,34.918,34.652,48.239,8.418,37.726,4.527
03/05/2019,29.45,12.628,7.432,3.221,14.2,25.41,36.791,34.997,48.754,8.516,37.92,4.578
02/05/2019,29.188,12.567,7.386,3.284,14.109,25.323,36.937,33.848,48.818,8.759,37.404,4.614
30/04/2019,29.484,12.682,7.465,3.401,14.127,25.2,36.621,34.045,48.739,9.185,37.795,4.673
29/04/2019,30.057,12.721,7.575,3.444,14.199,25.901,37.167,34.611,48.987,9.305,37.799,4.769
26/04/2019,31.575,12.499,7.488,3.432,13.864,26.058,36.89,35.024,48.925,9.244,37.497,4.765
25/04/2019,32.263,11.422,7.428,3.528,13.453,26.132,37.801,34.838,49.477,9.187,37.408,4.694
24/04/2019,32.356,11.59,7.466,3.545,13.686,25.822,37.612,32.101,48.097,9.324,37.319,5.152
23/04/2019,32.859,11.608,7.513,3.651,13.315,25.654,37.668,32.464,48.031,9.275,37.858,5.121
18/04/2019,32.242,11.504,7.398,3.671,12.986,25.419,37.289,32.016,47.964,9.246,37.627,5.127
17/04/2019,32.081,11.561,7.485,3.754,12.953,25.266,37.381,31.902,47.415,9.235,37.965,5.079
16/04/2019,32.502,11.621,7.54,3.658,13.054,25.795,37.444,32.384,47.493,9.336,37.581,5.011
15/04/2019,32.715,11.551,7.581,3.689,12.948,26.627,36.787,32.697,47.4,9.269,38.145,5.025
12/04/2019,32.588,11.473,7.597,3.622,13.088,26.799,37.033,32.98,47.373,9.131,38.298,5.2
11/04/2019,32.641,11.385,7.536,3.623,13.125,26.539,36.291,33.116,47.454,9.066,38.745,5.166
10/04/2019,32.932,11.332,7.494,3.667,13.1,26.547,36.074,33.673,47.456,9.067,39.122,5.176
09/04/2019,32.819,11.294,7.489,3.714,12.835,26.52,34.999,34.277,46.993,9.107,38.749,5.196
08/04/2019,33.108,11.396,7.552,3.661,12.952,26.918,35.242,34.082,47.238,9.063,38.497,5.241
05/04/2019,32.826,11.476,7.622,3.672,12.948,27.159,35.613,34.559,47.808,8.973,38.309,5.257
04/04/2019,32.421,11.385,7.766,3.656,13.17,28.223,35.933,34.32,47.32,8.951,38.472,5.251
03/04/2019,32.561,11.374,7.828,3.723,13.247,28.259,35.329,34.443,47.312,8.922,40.916,5.237
02/04/2019,32.431,11.229,7.248,3.557,12.894,27.372,34.855,34.1,46.796,8.806,41.027,5.148
01/04/2019,32.018,11.158,7.693,3.415,12.683,27.01,34.223,34.019,46.217,8.805,40.655,5.12
29/03/2019,31.621,10.978,7.184,3.238,12.533,25.89,32.838,33.007,44.905,8.722,40.108,5.068
28/03/2019,31.814,10.827,7.359,3.21,12.314,25.416,32.809,32.781,44.693,8.762,40.01,5.053
27/03/2019,32.194,10.858,7.56,3.372,12.035,25.371,33.032,33.089,44.657,8.964,40.017,5.142
26/03/2019,31.371,10.586,7.337,3.379,11.979,25.153,32.542,32.542,44.26,8.779,40.208,5.13
25/03/2019,31.135,10.711,7.567,3.356,12.31,25.465,32.544,32.413,44.107,8.856,40.429,5.173
22/03/2019,31.397,10.889,7.397,3.507,12.076,25.686,33.319,32.966,44.378,9.026,40.507,5.214
21/03/2019,31.45,11.61,7.509,3.661,12.383,26.535,33.965,33.053,44.835,9.075,40.64,5.499
20/03/2019,31.34,11.678,7.536,3.61,12.824,26.918,34.703,33.289,45.163,9.263,40.358,5.493
19/03/2019,32.072,11.856,7.711,3.53,12.772,27.387,35.378,33.166,45.164,9.29,40.259,5.587
18/03/2019,31.7,11.898,7.646,3.543,12.699,27.042,34.516,32.662,44.599,9.205,40.033,5.571
15/03/2019,31.611,11.882,7.677,3.474,12.587,26.747,34.585,32.733,44.558,9.099,39.522,5.585
14/03/2019,31.51,11.832,7.397,3.45,12.758,26.336,34.064,32.447,44.304,9.019,39.346,5.441
13/03/2019,30.88,11.741,7.295,3.464,12.667,25.852,33.201,31.858,43.739,8.948,38.493,5.401
12/03/2019,31.007,11.654,7.402,3.469,12.78,26.06,32.858,31.849,43.809,8.871,38.461,5.429
11/03/2019,30.569,11.768,7.448,3.409,12.396,26.107,31.291,31.839,43.392,8.761,38.637,5.39
08/03/2019,29.851,11.651,7.416,3.393,12.386,25.956,30.522,31.395,42.856,8.569,38.641,5.322
07/03/2019,30.23,11.76,7.481,3.496,12.65,26.138,31.442,31.668,43.634,8.569,38.301,5.34
06/03/2019,30.346,11.9,7.484,3.584,12.755,26.908,32.003,32.229,43.454,8.647,37.891,5.357
05/03/2019,30.254,11.889,7.593,3.628,12.804,27.079,32.501,32.257,43.562,8.683,37.826,5.373
04/03/2019,30.431,11.869,7.416,3.618,12.832,27.576,32.728,32.248,44.189,8.794,38.187,5.353
01/03/2019,29.757,11.862,7.603,3.613,12.628,27.287,32.379,31.97,43.637,8.801,37.677,5.343
28/02/2019,28.304,11.763,7.54,3.489,12.449,26.635,31.55,31.884,42.892,8.669,36.943,5.319
27/02/2019,28.861,11.95,7.473,3.592,12.685,27.353,32.216,32.414,43.084,8.617,37.323,5.342
26/02/2019,28.978,11.818,7.244,3.593,12.697,27.434,32.346,32.74,44.807,8.596,36.858,5.379
25/02/2019,28.792,11.809,7.356,3.622,12.829,27.214,32.455,32.207,44.857,8.649,36.85,5.444
22/02/2019,28.845,11.863,7.392,3.529,12.59,26.746,32.018,31.835,44.603,8.712,36.609,5.43
21/02/2019,28.785,11.91,7.319,3.486,12.41,26.354,32.29,31.987,44.642,8.66,36.723,5.363
20/02/2019,28.744,11.903,7.513,3.504,12.803,26.739,32.736,32.288,44.672,8.601,36.389,5.347
19/02/2019,28.879,11.79,7.588,3.425,12.791,26.779,32.388,32.327,44.397,8.648,36.324,5.432
18/02/2019,29.14,11.647,7.494,3.427,12.873,27.024,32.435,33.156,44.722,8.776,36.295,5.547
15/02/2019,29.127,11.301,7.358,3.319,12.841,26.84,32.047,32.914,44.444,8.88,35.909,5.55
14/02/2019,28.975,11.359,7.429,3.335,12.846,26.767,32.517,32.053,44.031,8.943,36.615,5.558
13/02/2019,28.863,11.279,7.339,3.3,12.851,26.775,32.808,29.541,43.921,8.949,36.886,5.539
12/02/2019,29.057,11.357,7.397,3.301,12.888,26.693,34.058,29.302,43.418,8.921,36.656,5.451
11/02/2019,28.929,11.412,7.364,3.333,12.77,26.886,33.494,29.056,43.632,8.908,36.964,5.458
08/02/2019,28.749,10.818,7.442,3.269,12.516,26.669,32.649,28.568,43.75,8.875,36.793,5.324
07/02/2019,28.532,10.958,7.298,3.629,12.803,27.338,29.293,29.08,44.635,8.895,36.763,5.255
06/02/2019,28.253,10.846,7.161,4.037,12.937,27.749,30.116,29.683,44.632,9.086,37.314,5.316
05/02/2019,27.435,10.74,7.184,3.884,12.863,27.434,29.611,29.237,43.981,8.569,37.13,5.29
04/02/2019,27.262,10.621,7.176,3.735,12.649,26.657,29.334,29.121,43.169,8.497,36.149,5.289
01/02/2019,26.846,10.587,7.062,3.822,12.499,25.914,29.54,28.987,42.804,8.503,36.058,5.409
31/01/2019,26.768,10.604,7.074,3.803,12.774,25.475,29.393,28.697,42.36,8.576,36.917,5.448
30/01/2019,26.983,10.695,7.016,3.862,12.809,25.893,29.517,28.659,41.864,8.71,38.721,5.661
29/01/2019,26.602,10.643,7.096,3.904,12.722,25.786,29.833,28.601,42.321,8.791,39.268,5.664
28/01/2019,26.467,10.685,7.089,3.943,12.681,25.705,30.071,28.44,42.28,8.692,39.624,5.655
25/01/2019,27.051,10.667,7.114,3.988,12.779,25.983,29.811,28.532,43.074,8.516,39.074,5.637
24/01/2019,26.953,10.374,7.092,3.893,12.671,25.572,29.454,27.882,42.996,8.455,39.477,5.4
23/01/2019,26.372,10.428,6.996,3.836,12.472,25.682,29.558,27.659,44.344,8.501,39.467,5.299
22/01/2019,26.445,10.488,6.839,3.795,12.45,26.094,29.969,28.129,44.058,8.7,39.557,5.271
21/01/2019,26.714,10.553,6.961,4.013,12.355,25.768,30.112,27.989,44.093,8.746,39.411,5.341
18/01/2019,26.257,10.513,6.941,3.998,12.418,25.481,30.46,28.031,43.933,8.676,38.513,5.311
17/01/2019,26.163,10.494,6.838,3.867,12.147,25.154,29.915,28.189,43.217,8.626,38.514,5.213
16/01/2019,26.25,10.493,6.711,3.891,12.141,24.921,29.265,28.024,43.329,8.567,37.846,5.204
15/01/2019,25.838,10.52,6.787,3.768,12.049,24.354,28.318,27.93,42.804,8.585,37.796,5.242
14/01/2019,25.545,10.575,6.746,3.733,12.218,23.868,28.767,27.709,42.501,8.671,38.042,5.241
11/01/2019,25.56,10.519,6.789,3.834,12.462,24.017,29.264,27.807,43.402,8.734,38.147,5.265
10/01/2019,25.271,10.49,6.628,3.825,12.63,23.809,29.492,28.424,43.429,8.686,38.164,5.282
09/01/2019,25.22,10.498,6.759,3.882,12.845,23.737,29.616,28.504,43.772,8.765,37.891,5.334
08/01/2019,25.028,10.399,6.635,3.745,12.205,23.246,29.387,27.875,43.285,8.562,38.336,5.265
07/01/2019,24.635,10.267,6.678,3.695,11.857,22.812,28.684,27.909,42.255,8.545,37.937,5.193
04/01/2019,24.573,10.172,6.606,3.496,11.041,22.373,28.126,27.763,42.108,8.506,37.802,5.053
